Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
2022-01-12 03:00:00,4319,0.25,250.0,170.0,19.0,8.23,40.48
2022-01-12 03:00:00,4325,0.75,570.0,90.0,287.25,101.59,13.64
2022-01-12 03:00:00,4329,1.0,300.0,,180.0,150.0,
2022-01-12 03:00:00,4335,4.25,4692.35,747.65,1747.1,59.32,13.74
2022-01-12 03:00:00,4351,1.0,538.17,61.83,217.17,67.65,10.31
2022-01-12 03:00:00,4368,0.5,215.0,25.0,135.0,168.75,10.42
2022-01-12 03:00:00,4400,2.0,660.0,,340.0,106.25,
2022-01-12 03:00:00,4453,0.75,1087.94,172.06,345.2,46.48,13.66
2022-01-12 03:00:00,4456,0.75,945.0,105.0,315.38,50.09,10.0
2022-01-12 03:00:00,4502,1.0,730.0,,331.0,82.96,
2022-01-12 03:00:00,4506,0.25,360.0,,152.75,73.7,
2022-01-12 03:00:00,4526,2.0,125.0,235.0,-55.0,-30.56,65.28
2022-01-12 03:00:00,4581,1.0,1199.6,300.4,403.6,50.7,20.03
2022-01-12 03:00:00,4603,5.0,1027.43,172.57,490.43,91.33,14.38
2022-01-12 03:00:00,4618,4.75,3507.24,292.76,1939.74,123.75,7.7
2022-01-12 03:00:00,4627,0.75,578.57,21.43,325.44,128.57,3.57
2022-01-12 03:00:00,4636,2.0,540.0,60.0,270.0,100.0,10.0
2022-01-12 03:00:00,4637,3.25,1905.0,45.0,1190.0,166.43,2.31
2022-01-12 03:00:00,4644,2.0,585.0,15.0,335.0,134.0,2.5
2022-01-12 03:00:00,4646,1.0,340.84,39.16,150.84,79.39,10.31
2022-01-12 03:00:00,4649,0.25,180.0,20.0,100.0,125.0,10.0
2022-01-12 03:00:00,4650,5.0,2758.36,241.64,1308.36,90.23,8.05
2022-01-12 03:00:00,4651,5.2,2857.27,470.73,1245.27,77.25,14.14
2022-01-12 03:00:00,4652,2.0,539.92,60.08,259.92,92.83,10.01
2022-01-12 03:00:00,4656,1.0,175.0,75.0,90.0,105.88,30.0
2022-01-12 03:00:00,4660,3.25,2014.86,65.14,1121.11,125.44,3.13
2022-01-12 03:00:00,4661,1.0,330.0,40.0,145.0,78.38,10.81
2022-01-12 03:00:00,4667,5.0,2695.52,104.48,1369.52,103.28,3.73
2022-01-12 03:00:00,4668,0.25,220.0,,115.0,109.52,
2022-01-12 03:00:00,4669,4.0,958.88,241.12,398.88,71.23,20.09
2022-01-12 03:00:00,4672,1.0,262.58,67.42,117.58,81.09,20.43
2022-01-12 03:00:00,4676,3.0,658.71,241.29,298.71,82.98,26.81
2022-01-12 03:00:00,4681,2.0,448.71,151.29,178.71,66.19,25.22
2022-01-12 03:00:00,4708,8.5,4813.97,286.03,2688.97,126.54,5.61
2022-01-13 00:00:00,217,1.0,479.74,320.26,38.74,8.78,40.03
2022-01-13 00:00:00,296,1.0,195.0,25.0,96.0,96.97,11.36
2022-01-13 00:00:00,380,1.0,300.0,,300.0,,
2022-01-13 00:00:00,397,1.0,659.64,440.36,74.64,12.76,40.03
2022-01-13 00:00:00,566,2.0,430.0,50.0,192.4,80.98,10.42
2022-01-13 00:00:00,591,1.5,209.57,15.43,209.57,,6.86
2022-01-13 00:00:00,683,2.0,1039.79,260.21,364.79,54.04,20.02
2022-01-13 00:00:00,717,2.0,560.0,,560.0,,
2022-01-13 00:00:00,770,1.0,609.35,70.65,349.35,134.37,10.39
2022-01-13 00:00:00,1590,1.0,380.0,,171.6,82.34,
2022-01-13 00:00:00,1696,2.0,486.0,54.0,261.0,116.0,10.0
2022-01-13 00:00:00,1772,0.5,394.75,45.25,146.2,58.82,10.28
2022-01-13 00:00:00,1979,1.0,179.82,120.18,65.12,56.77,40.06
2022-01-13 00:00:00,2094,2.0,527.89,132.11,194.89,58.53,20.02
2022-01-13 00:00:00,2104,2.0,337.82,62.18,337.82,,15.55
2022-01-13 00:00:00,2154,1.0,238.1,61.9,107.1,81.76,20.63
2022-01-13 00:00:00,2485,1.0,280.0,,145.0,107.41,
2022-01-13 00:00:00,2820,1.0,287.84,192.16,38.84,15.6,40.03
2022-01-13 00:00:00,3012,1.0,197.8,132.2,52.8,36.41,40.06
2022-01-13 00:00:00,3018,2.0,524.0,136.0,264.0,101.54,20.61
2022-01-13 00:00:00,3307,1.25,625.0,75.0,343.75,122.22,10.71
2022-01-13 00:00:00,3311,4.25,3003.99,56.01,1836.94,157.4,1.83
2022-01-13 00:00:00,3367,1.0,262.06,67.94,96.16,57.96,20.59
2022-01-13 00:00:00,3447,2.0,556.9,103.1,216.9,63.79,15.62
2022-01-13 00:00:00,3556,1.0,350.0,,180.0,105.88,
2022-01-13 00:00:00,3736,1.25,900.0,,540.25,150.17,
2022-01-13 00:00:00,3744,2.0,449.82,150.18,169.82,60.65,25.03
2022-01-13 00:00:00,3746,1.25,750.0,,475.0,172.73,
2022-01-13 00:00:00,4019,1.0,467.46,52.54,184.46,65.18,10.1
2022-01-13 00:00:00,4025,1.0,1033.79,116.21,400.79,63.32,10.11
2022-01-13 00:00:00,4112,1.0,299.84,200.16,9.84,3.39,40.03
2022-01-13 00:00:00,4116,1.0,341.81,228.19,11.81,3.58,40.03
2022-01-13 00:00:00,4117,1.0,317.83,212.17,7.83,2.53,40.03
2022-01-13 00:00:00,4185,1.0,800.0,,462.5,137.04,
2022-01-13 00:00:00,4193,1.25,675.0,75.0,400.0,145.45,10.0
2022-01-13 00:00:00,4215,1.0,4800.0,3200.0,300.0,6.67,40.0
2022-01-13 00:00:00,4219,0.25,320.0,,148.75,86.86,
2022-01-13 00:00:00,4225,2.0,419.68,280.32,69.68,19.91,40.05
2022-01-13 00:00:00,4235,0.5,380.0,100.0,130.0,52.0,20.83
2022-01-13 00:00:00,4319,0.25,375.0,45.0,144.0,62.34,10.71
2022-01-13 00:00:00,4325,0.25,220.0,,125.75,133.42,
2022-01-13 00:00:00,4335,0.25,320.0,,146.75,84.7,
2022-01-13 00:00:00,4354,1.0,347.81,232.19,32.81,10.42,40.03
2022-01-13 00:00:00,4453,0.25,331.81,88.19,84.23,34.02,21.0
2022-01-13 00:00:00,4460,1.0,689.63,460.37,70.63,11.41,40.03
2022-01-13 00:00:00,4461,1.0,491.73,328.27,52.73,12.01,40.03
2022-01-13 00:00:00,4500,1.0,449.48,50.52,173.48,62.86,10.1
2022-01-13 00:00:00,4506,0.25,360.0,,152.75,73.7,
2022-01-13 00:00:00,4510,1.0,629.27,70.73,247.27,64.73,10.1
2022-01-13 00:00:00,4527,1.0,160.0,20.0,70.0,77.78,11.11
2022-01-13 00:00:00,4618,2.5,1970.0,30.0,1145.0,138.79,1.5
2022-01-13 00:00:00,4627,5.25,4040.0,160.0,2268.13,128.01,3.81
2022-01-13 00:00:00,4637,1.5,810.0,90.0,480.0,145.45,10.0
2022-01-13 00:00:00,4642,1.0,497.73,332.27,45.73,10.12,40.03
2022-01-13 00:00:00,4646,3.0,835.65,304.35,265.65,46.61,26.7
2022-01-13 00:00:00,4650,0.5,285.0,15.0,140.0,96.55,5.0
2022-01-13 00:00:00,4651,3.5,2120.95,119.05,1035.95,95.48,5.31
2022-01-13 00:00:00,4667,1.75,890.65,89.35,426.55,91.91,9.12
2022-01-13 00:00:00,4668,0.5,440.0,,230.0,109.52,
2022-01-13 00:00:00,4676,2.0,540.0,60.0,300.0,125.0,10.0
2022-01-13 00:00:00,4678,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-14 02:00:00,206,1.0,700.0,,320.0,84.21,
2022-01-14 02:00:00,296,2.0,329.58,110.42,131.58,66.45,25.1
2022-01-14 02:00:00,299,1.0,152.31,67.69,57.51,60.66,30.77
2022-01-14 02:00:00,365,2.0,509.97,90.03,509.97,,15.01
2022-01-14 02:00:00,457,1.0,350.0,,175.0,100.0,
2022-01-14 02:00:00,566,3.0,597.22,122.78,240.82,67.57,17.05
2022-01-14 02:00:00,591,1.0,150.0,,150.0,,
2022-01-14 02:00:00,717,1.0,196.0,84.0,196.0,,30.0
2022-01-14 02:00:00,770,1.75,1135.0,55.0,680.0,149.45,4.62
2022-01-14 02:00:00,1021,1.0,260.0,70.0,134.0,106.35,21.21
2022-01-14 02:00:00,1696,1.0,188.74,81.26,76.24,67.77,30.1
2022-01-14 02:00:00,1772,1.25,663.23,436.77,41.86,6.74,39.71
2022-01-14 02:00:00,1782,2.0,1239.9,360.1,344.1,38.41,22.51
2022-01-14 02:00:00,2104,1.0,160.0,40.0,160.0,,20.0
2022-01-14 02:00:00,2351,3.0,942.78,407.22,207.78,28.27,30.16
2022-01-14 02:00:00,2392,2.5,1175.0,25.0,726.5,161.98,2.08
2022-01-14 02:00:00,2485,1.0,280.0,,145.0,107.41,
2022-01-14 02:00:00,3018,3.0,856.58,133.42,466.58,119.64,13.48
2022-01-14 02:00:00,3307,4.5,2012.81,507.19,1000.31,98.8,20.13
2022-01-14 02:00:00,3311,3.5,2195.93,324.07,1234.83,128.48,12.86
2022-01-14 02:00:00,3367,1.0,263.3,66.7,97.4,58.71,20.21
2022-01-14 02:00:00,3736,7.0,4391.85,648.15,2377.25,118.0,12.86
2022-01-14 02:00:00,3744,3.0,688.6,211.4,268.6,63.95,23.49
2022-01-14 02:00:00,3746,3.25,1409.33,540.67,694.33,97.11,27.73
2022-01-14 02:00:00,3863,1.0,321.55,138.45,77.55,31.78,30.1
2022-01-14 02:00:00,3994,1.0,520.0,60.0,205.0,65.08,10.34
2022-01-14 02:00:00,4112,1.0,500.0,,210.0,72.41,
2022-01-14 02:00:00,4114,1.0,500.0,,210.0,72.41,
2022-01-14 02:00:00,4116,1.0,570.0,,240.0,72.73,
2022-01-14 02:00:00,4123,1.0,640.0,,260.0,68.42,
2022-01-14 02:00:00,4165,0.25,400.0,,175.63,78.28,
2022-01-14 02:00:00,4193,1.75,899.98,150.02,514.98,133.76,14.29
2022-01-14 02:00:00,4219,0.875,1051.67,68.33,452.29,75.46,6.1
2022-01-14 02:00:00,4234,1.0,398.94,101.06,128.94,47.76,20.21
2022-01-14 02:00:00,4235,0.75,193.53,526.47,-181.47,-48.39,73.12
2022-01-14 02:00:00,4325,0.9,193.24,598.76,-146.06,-43.05,75.6
2022-01-14 02:00:00,4335,1.0,1150.0,130.0,457.0,65.95,10.16
2022-01-14 02:00:00,4337,0.5,602.17,157.83,157.17,35.32,20.77
2022-01-14 02:00:00,4364,1.0,1240.0,310.0,385.0,45.03,20.0
2022-01-14 02:00:00,4400,1.0,330.0,,170.0,106.25,
2022-01-14 02:00:00,4420,1.0,210.0,140.0,49.0,30.43,40.0
2022-01-14 02:00:00,4453,0.25,330.0,90.0,82.42,33.29,21.43
2022-01-14 02:00:00,4456,0.25,350.0,,140.12,66.76,
2022-01-14 02:00:00,4618,5.0,3179.82,820.18,1529.82,92.72,20.5
2022-01-14 02:00:00,4627,0.25,200.0,,115.62,137.02,
2022-01-14 02:00:00,4637,0.5,209.97,90.03,99.97,90.88,30.01
2022-01-14 02:00:00,4650,1.0,521.1,78.9,231.1,79.69,13.15
2022-01-14 02:00:00,4651,4.55,2431.18,480.82,1020.68,72.36,16.51
2022-01-14 02:00:00,4656,1.0,250.0,,165.0,194.12,
2022-01-14 02:00:00,4667,0.75,390.0,30.0,191.1,96.08,7.14
2022-01-14 02:00:00,4672,1.0,230.97,99.03,85.97,59.29,30.01
2022-01-14 02:00:00,4673,4.0,985.94,214.06,445.94,82.58,17.84
2022-01-14 02:00:00,4676,2.0,449.39,150.61,209.39,87.25,25.1
2022-01-14 02:00:00,4679,2.0,478.71,121.29,228.71,91.48,20.22
2022-01-14 02:00:00,4681,3.0,718.71,181.29,313.71,77.46,20.14
2022-01-15 01:00:00,206,1.0,700.0,,320.0,84.21,
2022-01-15 01:00:00,296,11.0,2096.48,323.52,1007.48,92.51,13.37
2022-01-15 01:00:00,298,2.0,440.0,,250.4,132.07,
2022-01-15 01:00:00,299,1.0,195.0,25.0,100.2,105.7,11.36
2022-01-15 01:00:00,364,2.0,594.67,105.33,594.67,,15.05
2022-01-15 01:00:00,380,2.0,479.35,120.65,479.35,,20.11
2022-01-15 01:00:00,381,1.0,315.0,35.0,315.0,,10.0
2022-01-15 01:00:00,566,3.0,645.0,75.0,288.6,80.98,10.42
2022-01-15 01:00:00,591,2.5,328.67,46.33,328.67,,12.35
2022-01-15 01:00:00,717,2.0,502.07,57.93,502.07,,10.34
2022-01-15 01:00:00,770,3.75,2290.94,259.06,1315.94,134.97,10.16
2022-01-15 01:00:00,1162,1.0,359.83,90.17,129.83,56.45,20.04
2022-01-15 01:00:00,1772,0.5,440.0,,191.45,77.03,
2022-01-15 01:00:00,2104,1.0,180.0,20.0,180.0,,10.0
2022-01-15 01:00:00,2154,1.0,240.0,60.0,109.0,83.21,20.0
2022-01-15 01:00:00,2392,1.5,642.0,78.0,372.9,138.57,10.83
2022-01-15 01:00:00,2734,1.0,270.0,30.0,120.0,80.0,10.0
2022-01-15 01:00:00,3068,1.0,270.0,30.0,130.0,92.86,10.0
2022-01-15 01:00:00,3168,1.0,680.0,120.0,365.0,115.87,15.0
2022-01-15 01:00:00,3190,1.0,820.0,,375.0,84.27,
2022-01-15 01:00:00,3282,2.0,953.8,106.2,371.8,63.88,10.02
2022-01-15 01:00:00,3307,2.25,1200.0,60.0,693.75,137.04,4.76
2022-01-15 01:00:00,3311,5.0,2976.66,623.34,1603.66,116.8,17.32
2022-01-15 01:00:00,3662,0.25,120.0,30.0,72.5,152.63,20.0
2022-01-15 01:00:00,3736,0.5,320.0,40.0,176.1,122.38,11.11
2022-01-15 01:00:00,3746,0.25,135.0,15.0,80.0,145.45,10.0
2022-01-15 01:00:00,4124,1.0,423.8,106.2,183.8,76.58,20.04
2022-01-15 01:00:00,4165,0.25,400.0,,175.62,78.27,
2022-01-15 01:00:00,4185,1.75,1079.52,320.48,488.9,82.78,22.89
2022-01-15 01:00:00,4193,6.75,3389.53,660.47,1904.53,128.25,16.31
2022-01-15 01:00:00,4219,0.75,895.0,65.0,381.25,74.21,6.77
2022-01-15 01:00:00,4235,0.25,191.91,48.09,66.91,53.53,20.04
2022-01-15 01:00:00,4316,1.0,670.0,,308.0,85.08,
2022-01-15 01:00:00,4325,0.75,660.0,,377.25,133.42,
2022-01-15 01:00:00,4335,0.25,255.0,65.0,81.75,47.19,20.31
2022-01-15 01:00:00,4337,0.75,1140.0,,472.5,70.79,
2022-01-15 01:00:00,4349,1.0,450.0,,210.0,87.5,
2022-01-15 01:00:00,4352,1.0,400.0,,195.0,95.12,
2022-01-15 01:00:00,4362,1.0,575.0,145.0,185.0,47.44,20.14
2022-01-15 01:00:00,4368,1.0,417.0,63.0,257.0,160.63,13.13
2022-01-15 01:00:00,4420,5.0,1434.51,315.49,629.51,78.2,18.03
2022-01-15 01:00:00,4442,1.0,670.0,,309.0,85.6,
2022-01-15 01:00:00,4450,1.0,630.0,,289.0,84.75,
2022-01-15 01:00:00,4456,0.5,700.0,,280.25,66.77,
2022-01-15 01:00:00,4489,1.0,470.0,,214.0,83.59,
2022-01-15 01:00:00,4510,1.0,700.0,,318.0,83.25,
2022-01-15 01:00:00,4511,1.0,380.0,,185.0,94.87,
2022-01-15 01:00:00,4575,1.0,350.0,,187.0,114.72,
2022-01-15 01:00:00,4596,2.0,558.54,101.46,228.54,69.25,15.37
2022-01-15 01:00:00,4618,3.75,2920.0,80.0,1682.5,135.96,2.67
2022-01-15 01:00:00,4620,1.0,423.8,106.2,140.8,49.75,20.04
2022-01-15 01:00:00,4627,2.25,1720.0,80.0,960.62,126.5,4.44
2022-01-15 01:00:00,4637,6.0,3285.0,315.0,1965.0,148.86,8.75
2022-01-15 01:00:00,4639,0.25,135.94,34.06,64.19,89.46,20.04
2022-01-15 01:00:00,4646,4.0,1286.95,233.05,526.95,69.34,15.33
2022-01-15 01:00:00,4650,0.25,119.53,30.47,47.03,64.87,20.31
2022-01-15 01:00:00,4651,5.5,2760.65,759.35,1055.65,61.91,21.57
2022-01-15 01:00:00,4662,5.25,2697.93,452.07,1385.43,105.56,14.35
2022-01-15 01:00:00,4667,0.5,280.0,,147.4,111.16,
2022-01-15 01:00:00,4668,0.25,175.92,44.08,70.92,67.54,20.04
2022-01-15 01:00:00,4669,1.0,300.0,,160.0,114.29,
2022-01-16 01:00:00,130,1.0,350.0,,178.1,103.61,
2022-01-16 01:00:00,296,4.0,720.51,159.49,324.51,81.95,18.12
2022-01-16 01:00:00,299,1.0,195.0,25.0,100.2,105.7,11.36
2022-01-16 01:00:00,340,0.25,135.0,35.0,49.5,57.89,20.59
2022-01-16 01:00:00,364,1.0,313.86,36.14,313.86,,10.33
2022-01-16 01:00:00,365,2.0,506.52,93.48,506.52,,15.58
2022-01-16 01:00:00,381,2.0,644.84,55.16,644.84,,7.88
2022-01-16 01:00:00,457,1.0,280.0,70.0,105.0,60.0,20.0
2022-01-16 01:00:00,566,11.0,2464.49,175.51,1157.69,88.59,6.65
2022-01-16 01:00:00,591,2.0,285.0,15.0,285.0,,5.0
2022-01-16 01:00:00,654,1.0,680.0,120.0,290.5,74.58,15.0
2022-01-16 01:00:00,717,2.0,474.55,85.45,474.55,,15.26
2022-01-16 01:00:00,770,3.25,2210.0,,1365.0,161.54,
2022-01-16 01:00:00,1696,1.0,242.12,27.88,127.12,110.54,10.33
2022-01-16 01:00:00,2094,1.0,330.0,,163.5,98.2,
2022-01-16 01:00:00,2392,3.5,1505.0,175.0,877.1,139.69,10.42
2022-01-16 01:00:00,2524,1.0,295.0,35.0,150.0,103.45,10.61
2022-01-16 01:00:00,2749,1.0,360.0,40.0,230.0,176.92,10.0
2022-01-16 01:00:00,3012,1.0,262.58,67.42,117.58,81.09,20.43
2022-01-16 01:00:00,3018,4.0,986.43,333.57,466.43,89.7,25.27
2022-01-16 01:00:00,3068,1.0,300.0,,160.0,114.29,
2022-01-16 01:00:00,3168,0.5,400.0,,242.5,153.97,
2022-01-16 01:00:00,3237,1.0,300.0,,160.0,114.29,
2022-01-16 01:00:00,3307,2.75,1540.0,,921.25,148.89,
2022-01-16 01:00:00,3311,1.0,587.5,132.5,312.9,113.95,18.4
2022-01-16 01:00:00,3367,2.0,660.0,,328.2,98.92,
2022-01-16 01:00:00,3662,1.5,840.0,60.0,504.37,150.28,6.67
2022-01-16 01:00:00,3709,1.0,640.0,160.0,257.0,67.1,20.0
2022-01-16 01:00:00,3746,2.5,1460.0,40.0,910.0,165.45,2.67
2022-01-16 01:00:00,3942,1.0,270.0,,155.0,134.78,
2022-01-16 01:00:00,4091,0.25,180.0,,111.85,164.12,
2022-01-16 01:00:00,4185,1.5,1160.0,40.0,653.75,129.14,3.33
2022-01-16 01:00:00,4193,4.5,2458.55,241.45,1468.55,148.34,8.94
2022-01-16 01:00:00,4219,0.75,960.0,,446.25,86.86,
2022-01-16 01:00:00,4234,1.0,450.0,50.0,180.0,66.67,10.0
2022-01-16 01:00:00,4235,1.0,861.07,98.93,361.07,72.21,10.31
2022-01-16 01:00:00,4325,0.5,372.78,67.22,184.28,97.76,15.28
2022-01-16 01:00:00,4335,2.0,2359.49,200.51,973.49,70.24,7.83
2022-01-16 01:00:00,4337,1.0,1520.0,,630.0,70.79,
2022-01-16 01:00:00,4341,1.0,347.22,152.78,75.22,27.65,30.56
2022-01-16 01:00:00,4368,0.75,310.0,50.0,190.0,158.33,13.89
2022-01-16 01:00:00,4393,1.0,180.0,,90.0,100.0,
2022-01-16 01:00:00,4448,1.0,600.0,,281.0,88.09,
2022-01-16 01:00:00,4453,0.5,840.0,,344.83,69.64,
2022-01-16 01:00:00,4456,0.25,280.0,70.0,70.13,33.42,20.0
2022-01-16 01:00:00,4500,1.0,450.0,50.0,174.0,63.04,10.0
2022-01-16 01:00:00,4579,1.0,280.0,70.0,130.0,86.67,20.0
2022-01-16 01:00:00,4603,1.0,190.0,50.0,82.6,76.91,20.83
2022-01-16 01:00:00,4610,1.0,400.0,,187.0,87.79,
2022-01-16 01:00:00,4617,1.0,105.0,75.0,15.0,16.67,41.67
2022-01-16 01:00:00,4618,2.25,1669.09,130.91,926.59,124.79,7.27
2022-01-16 01:00:00,4627,0.95,760.0,,439.38,137.04,
2022-01-16 01:00:00,4636,1.0,238.71,61.29,103.71,76.82,20.43
2022-01-16 01:00:00,4637,2.5,1335.0,165.0,785.0,142.73,11.0
2022-01-16 01:00:00,4639,0.25,135.0,35.0,63.25,88.15,20.59
2022-01-16 01:00:00,4644,3.0,778.57,121.43,433.57,125.67,13.49
2022-01-16 01:00:00,4650,1.0,569.81,30.19,279.81,96.49,5.03
2022-01-16 01:00:00,4651,4.75,2681.51,358.49,1209.01,82.11,11.79
2022-01-16 01:00:00,4662,2.0,1050.0,150.0,550.0,110.0,12.5
2022-01-16 01:00:00,4667,0.75,361.09,58.91,162.19,81.54,14.03
2022-01-16 01:00:00,4668,0.25,175.0,45.0,70.0,66.67,20.45
2022-01-16 01:00:00,4672,1.0,295.0,35.0,150.0,103.45,10.61
2022-01-16 01:00:00,4673,1.0,238.71,61.29,103.71,76.82,20.43
2022-01-16 01:00:00,4680,1.0,240.0,60.0,105.0,77.78,20.0
2022-01-16 01:00:00,4686,1.0,340.0,40.0,140.0,70.0,10.53
2022-01-16 01:00:00,4708,0.25,135.0,15.0,72.5,116.0,10.0
2022-01-17 02:00:00,219,1.0,581.16,148.84,207.66,55.6,20.39
2022-01-17 02:00:00,236,7.0,2120.0,540.0,666.1,45.81,20.3
2022-01-17 02:00:00,282,1.0,350.0,,182.4,108.83,
2022-01-17 02:00:00,296,5.0,1055.0,45.0,560.0,113.13,4.09
2022-01-17 02:00:00,299,6.0,1062.92,257.08,494.12,86.87,19.48
2022-01-17 02:00:00,336,0.75,389.56,60.44,169.81,77.27,13.43
2022-01-17 02:00:00,365,2.0,477.75,122.25,477.75,,20.38
2022-01-17 02:00:00,380,3.0,839.06,60.94,839.06,,6.77
2022-01-17 02:00:00,381,1.0,277.94,72.06,277.94,,20.59
2022-01-17 02:00:00,457,1.0,350.0,,175.0,100.0,
2022-01-17 02:00:00,566,3.0,670.38,49.62,313.98,88.1,6.89
2022-01-17 02:00:00,591,3.0,389.42,60.58,389.42,,13.46
2022-01-17 02:00:00,654,1.5,1120.0,80.0,535.75,91.7,6.67
2022-01-17 02:00:00,717,5.0,1227.23,172.77,1227.23,,12.34
2022-01-17 02:00:00,896,0.5,238.84,61.16,123.84,107.69,20.39
2022-01-17 02:00:00,1162,1.0,360.0,90.0,130.0,56.52,20.0
2022-01-17 02:00:00,1782,0.75,600.0,,264.07,78.61,
2022-01-17 02:00:00,1809,8.0,2105.8,534.2,956.2,83.18,20.23
2022-01-17 02:00:00,2104,2.0,320.0,80.0,320.0,,20.0
2022-01-17 02:00:00,2108,3.0,900.0,,480.0,114.29,
2022-01-17 02:00:00,2154,4.0,1020.0,180.0,496.0,94.66,15.0
2022-01-17 02:00:00,2392,1.0,480.0,,300.6,167.56,
2022-01-17 02:00:00,2748,1.0,335.42,84.58,85.42,34.17,20.14
2022-01-17 02:00:00,3012,2.0,428.76,231.24,138.76,47.85,35.04
2022-01-17 02:00:00,3018,1.0,261.25,68.75,131.25,100.96,20.83
2022-01-17 02:00:00,3068,2.0,600.0,,320.0,114.29,
2022-01-17 02:00:00,3237,2.0,540.0,60.0,260.0,92.86,10.0
2022-01-17 02:00:00,3311,1.75,1016.23,243.77,535.68,111.47,19.35
2022-01-17 02:00:00,3373,1.0,280.0,70.0,132.0,89.19,20.0
2022-01-17 02:00:00,3662,0.25,150.0,,91.25,155.32,
2022-01-17 02:00:00,3736,3.75,2700.0,,1620.75,150.17,
2022-01-17 02:00:00,3746,1.5,779.89,120.11,449.89,136.33,13.35
2022-01-17 02:00:00,4128,1.0,370.0,,190.0,105.56,
2022-01-17 02:00:00,4193,3.5,1859.51,240.49,1089.51,141.49,11.45
2022-01-17 02:00:00,4219,0.25,255.0,65.0,83.75,48.91,20.31
2022-01-17 02:00:00,4235,0.75,551.82,168.18,176.82,47.15,23.36
2022-01-17 02:00:00,4335,0.75,765.0,195.0,245.25,47.19,20.31
2022-01-17 02:00:00,4350,3.0,1245.44,314.56,408.44,48.8,20.16
2022-01-17 02:00:00,4352,1.0,240.0,160.0,35.0,17.07,40.0
2022-01-17 02:00:00,4368,0.5,216.0,24.0,136.0,170.0,10.0
2022-01-17 02:00:00,4382,0.25,118.75,31.25,81.25,216.67,20.83
2022-01-17 02:00:00,4453,0.5,710.0,130.0,214.84,43.39,15.48
2022-01-17 02:00:00,4456,0.5,560.0,140.0,140.25,33.41,20.0
2022-01-17 02:00:00,4545,1.0,330.0,,190.0,135.71,
2022-01-17 02:00:00,4618,3.0,2189.78,210.22,1199.78,121.19,8.76
2022-01-17 02:00:00,4627,1.25,1000.0,,578.12,137.03,
2022-01-17 02:00:00,4636,2.0,537.93,62.07,267.93,99.23,10.35
2022-01-17 02:00:00,4637,1.75,928.97,121.03,543.97,141.29,11.53
2022-01-17 02:00:00,4644,2.0,480.0,120.0,250.0,108.7,20.0
2022-01-17 02:00:00,4649,0.25,160.0,40.0,80.0,100.0,20.0
2022-01-17 02:00:00,4651,8.5,4449.04,990.96,1814.04,68.84,18.22
2022-01-17 02:00:00,4654,4.0,1062.07,57.93,562.07,112.41,5.17
2022-01-17 02:00:00,4656,2.0,500.0,,330.0,194.12,
2022-01-17 02:00:00,4662,2.0,1079.51,120.49,579.51,115.9,10.04
2022-01-17 02:00:00,4667,0.75,391.03,28.97,192.13,96.6,6.9
2022-01-17 02:00:00,4668,0.5,370.41,69.59,160.41,76.39,15.82
2022-01-17 02:00:00,4673,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-17 02:00:00,4675,1.0,300.0,,170.0,130.77,
2022-01-17 02:00:00,4677,2.0,539.58,60.42,269.58,99.84,10.07
2022-01-17 02:00:00,4681,1.0,270.0,30.0,135.0,100.0,10.0
2022-01-17 02:00:00,4686,2.0,680.0,80.0,280.0,70.0,10.53
2022-01-17 02:00:00,4708,0.5,268.55,31.45,143.55,114.84,10.48
2022-01-21 23:00:00,206,2.0,1259.52,140.48,499.52,65.73,10.03
2022-01-21 23:00:00,212,1.0,560.0,140.0,182.0,48.15,20.0
2022-01-21 23:00:00,213,1.0,390.0,260.0,61.5,18.72,40.0
2022-01-21 23:00:00,219,1.0,580.0,150.0,206.5,55.29,20.55
2022-01-21 23:00:00,236,15.0,4352.39,1347.61,1236.89,39.7,23.64
2022-01-21 23:00:00,296,8.0,1712.5,47.5,920.5,116.22,2.7
2022-01-21 23:00:00,298,20.0,4350.0,50.0,2454.0,129.43,1.14
2022-01-21 23:00:00,299,18.0,3686.14,273.86,1979.74,116.02,6.92
2022-01-21 23:00:00,364,6.0,1924.85,175.15,1924.85,,8.34
2022-01-21 23:00:00,365,6.0,1679.09,120.91,1679.09,,6.72
2022-01-21 23:00:00,377,11.0,2166.96,253.04,1077.96,98.99,10.46
2022-01-21 23:00:00,380,9.0,2577.48,122.52,2577.48,,4.54
2022-01-21 23:00:00,381,1.0,280.0,70.0,280.0,,20.0
2022-01-21 23:00:00,457,3.0,979.85,70.15,454.85,86.64,6.68
2022-01-21 23:00:00,519,15.0,3371.53,378.47,3371.53,,10.09
2022-01-21 23:00:00,534,1.0,300.0,,170.0,130.77,
2022-01-21 23:00:00,537,1.0,264.0,66.0,105.0,66.04,20.0
2022-01-21 23:00:00,566,31.0,6603.35,836.65,2920.55,79.3,11.25
2022-01-21 23:00:00,591,16.0,2249.76,150.24,2249.76,,6.26
2022-01-21 23:00:00,653,5.0,1750.0,,1031.5,143.56,
2022-01-21 23:00:00,654,27.2,20589.39,1170.61,9994.99,94.34,5.38
2022-01-21 23:00:00,706,1.0,300.0,,213.27,245.9,
